Score_crediticio,Ingreso_Neto,MONTO_SOLICITADO,TIEMPO_EMPLEO,TIPO_CONTRATO,GRADO_DE_ESTUDIOS,ESTADO_CIVIL,Edad,NUM_DEPENDIENTES,TIPO_DE_VIVIENDA,Tipo_de_cargo,Tipo_de_ocupacion,Plazo_del_prestamo,Frecuencia_de_pago,Porcentaje_Incumplimiento,credito_pagado,TIEMPO_RESIDENCIA_DOMICILIO
453,5661,193786,6,Trabajo eventual,Maestría,Divorciado,21,0,Inquilino,Ventas por catÃ¡logo,mecÃ¡nico,9,catorcenal,0.8,0,12
363,41509,34725,6,Trabajo eventual,Secundaria,Divorciado,34,2,Propietario,Operativo,Atencion al cliente,15,mensual,0.8,0,12
863,35682,66035,6,Pensionado jubilado,Especialidad,Divorciado,24,4,Propietario,Ventas por catÃ¡logo,labor de hogar,3,semanal,0.1,1,12
671,29578,94489,6,Trabajador independiente,Bachillerato,Casado,32,1,Propietario,Administrativo,Programador,18,catorcenal,0.6,1,12
454,42412,92896,6,Trabajador independiente,Preparatoria,Divorciado,35,2,Inquilino,Operativo,tortillera,6,semanal,0.8,0,12
423,45385,165866,6,Trabajador independiente,Primaria,Soltero,59,2,Propietario,Administrativo,Administrativo,12,catorcenal,0.7,0,12
790,37556,110487,6,Pensionado jubilado,Especialidad,Divorciado,36,0,Inquilino,Ventas por catÃ¡logo,Jubilado,12,quincenal,0.1,1,12
665,30510,161193,6,Trabajo eventual,Maestría,Casado,47,1,Propietario,Operativo,farmacia,3,catorcenal,0.3,1,12
375,49641,110432,6,Pensionado jubilado,Licenciatura,Soltero,24,1,Propietario,Administrativo,agricultor,18,semanal,0.7,1,12
594,43709,36822,6,Trabajo eventual,Licenciatura,Soltero,26,2,Inquilino,Ventas por catÃ¡logo,agricultor,15,catorcenal,0.6,0,12
595,18025,109195,6,Trabajador independiente,Educación Básica,Casado,36,4,Propietario,Jubilado,docente,9,semanal,0.4,0,12
802,31685,194351,6,Trabajo eventual,Media superior,Casado,52,0,Inquilino,Administrativo,docente,12,catorcenal,0.2,1,12
816,38755,96170,6,Trabajo asalariado,Secundaria,Casado,33,4,Inquilino,Ventas por catÃ¡logo,carpintero,15,catorcenal,0.1,1,12
747,18380,188214,6,Pensionado jubilado,Licenciatura,Divorciado,69,4,Propietario,Jubilado,agricultor,3,catorcenal,0.2,1,12
356,14768,138168,6,Trabajador independiente,Maestría,Divorciado,53,0,Propietario,Administrativo,ventas,15,quincenal,0.8,0,12
322,31160,186572,6,Pensionado jubilado,Maestría,Casado,51,1,Inquilino,Ventas por catÃ¡logo,enfermera,3,semanal,0.9,0,12
715,37232,195736,6,Trabajo eventual,Ingeniería,Viudo,66,1,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,15,mensual,0.5,1,12
604,46974,61481,6,Trabajador independiente,Primaria,Viudo,61,2,Propietario,Operativo,policia,3,quincenal,0.8,1,12
375,31660,24033,6,Pensionado jubilado,Secundaria,Viudo,26,1,Propietario,Jubilado,alfarero,12,quincenal,0.7,0,12
438,15361,173123,6,Trabajador independiente,Educación Básica,Casado,65,2,Propietario,Administrativo,licenciada,15,semanal,0.9,0,12
653,22343,82984,6,Trabajo asalariado,Media superior,Viudo,47,1,Inquilino,Jubilado,Programador,15,quincenal,0.5,0,12
821,40488,192686,6,Pensionado jubilado,Preparatoria,Casado,23,2,Propietario,Administrativo,vendedor,3,semanal,0.3,1,12
379,8814,167005,6,Trabajo eventual,Media superior,Casado,38,4,Propietario,Operativo,labor de hogar,6,catorcenal,0.7,0,12
348,49641,110432,6,Pensionado jubilado,Licenciatura,Soltero,24,1,Propietario,Administrativo,agricultor,18,semanal,0.8,1,12
647,29578,94489,6,Trabajador independiente,Bachillerato,Casado,32,1,Propietario,Administrativo,Programador,18,catorcenal,0.5,1,12
369,25609,160378,6,Pensionado jubilado,Preparatoria,Divorciado,62,4,Propietario,Ventas por catÃ¡logo,gerente,12,semanal,0.8,0,12
300,28669,186211,6,Trabajo asalariado,Primaria,Casado,59,0,Inquilino,Administrativo,licenciada,3,mensual,0.8,0,12
610,35707,38787,6,Trabajo asalariado,Ingeniería,Soltero,31,2,Propietario,Administrativo,intendente,9,quincenal,0.7,0,12
502,27861,53777,6,Trabajo eventual,Especialidad,Viudo,39,3,Inquilino,Administrativo,policia,15,mensual,0.8,0,12
687,14077,94464,6,Trabajo asalariado,Especialidad,Soltero,60,1,Propietario,Jubilado,farmacia,3,quincenal,0.2,1,12
565,30425,130200,6,Trabajador independiente,Bachillerato,Viudo,43,3,Propietario,Ventas por catÃ¡logo,Jubilado,3,mensual,0.7,0,12
300,13942,109792,6,Trabajo asalariado,Educación Básica,Divorciado,41,2,Inquilino,Jubilado,docente,15,catorcenal,0.8,0,12
424,45461,104239,6,Pensionado jubilado,Ingeniería,Viudo,57,4,Propietario,Jubilado,alfarero,3,mensual,0.8,0,12
404,36290,184761,6,Pensionado jubilado,Media superior,Divorciado,40,1,Propietario,Jubilado,Atencion al cliente,9,quincenal,0.7,0,12
794,39636,102661,6,Pensionado jubilado,Bachillerato,Soltero,23,0,Propietario,Ventas por catÃ¡logo,mecÃ¡nico,6,catorcenal,0.3,1,12
355,24201,78869,6,Trabajo eventual,Educación Básica,Viudo,49,1,Propietario,Operativo,alfarero,18,quincenal,0.9,1,12
401,21014,90436,6,Trabajo asalariado,Media superior,Viudo,44,2,Inquilino,Operativo,Atencion al cliente,12,quincenal,0.8,0,12
794,30683,153087,6,Trabajo asalariado,Preparatoria,Soltero,32,2,Propietario,Ventas por catÃ¡logo,docente,18,catorcenal,0.1,1,12
779,30931,89080,6,Trabajo asalariado,Media superior,Viudo,31,0,Propietario,Ventas por catÃ¡logo,ventas,12,mensual,0.3,1,12
824,40150,183773,6,Trabajo eventual,Media superior,Divorciado,35,4,Inquilino,Jubilado,labor de hogar,6,catorcenal,0.1,1,12
649,6367,154130,6,Trabajo asalariado,Especialidad,Divorciado,56,1,Propietario,Operativo,labor de hogar,3,semanal,0.8,1,12
657,42573,132896,6,Pensionado jubilado,Ingeniería,Casado,64,3,Propietario,Ventas por catÃ¡logo,farmacia,3,quincenal,0.5,1,12
654,43709,36822,6,Trabajo eventual,Licenciatura,Soltero,26,2,Inquilino,Ventas por catÃ¡logo,agricultor,15,catorcenal,0.5,0,12
492,5661,193786,6,Trabajo eventual,Maestría,Divorciado,21,0,Inquilino,Ventas por catÃ¡logo,mecÃ¡nico,9,catorcenal,0.8,0,12
417,37007,88375,6,Trabajo eventual,Preparatoria,Viudo,58,4,Propietario,Operativo,intendente,3,mensual,0.8,0,12
492,24994,33854,6,Trabajo eventual,Preparatoria,Divorciado,24,1,Inquilino,Ventas por catÃ¡logo,obrero,3,quincenal,0.8,0,12
359,9255,33933,6,Trabajo asalariado,Secundaria,Divorciado,36,1,Inquilino,Administrativo,intendente,18,catorcenal,0.9,0,12
418,22625,153934,6,Trabajo asalariado,Especialidad,Casado,32,3,Inquilino,Operativo,obrero,15,quincenal,0.8,0,12
539,9033,182109,6,Trabajo eventual,Preparatoria,Soltero,32,2,Inquilino,Jubilado,Programador,18,quincenal,0.8,0,12
596,18081,115719,6,Trabajador independiente,Preparatoria,Viudo,60,4,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,15,catorcenal,0.9,0,12
407,43850,159324,6,Pensionado jubilado,Licenciatura,Viudo,65,0,Propietario,Jubilado,Oficial AlbaÃ±il,6,mensual,0.8,0,12
577,14374,33380,6,Pensionado jubilado,Primaria,Soltero,58,0,Propietario,Administrativo,tortillera,12,semanal,0.8,0,12
357,19199,22153,6,Trabajo eventual,Educación Básica,Divorciado,53,2,Inquilino,Jubilado,carpintero,6,catorcenal,0.8,0,12
567,14882,96396,6,Trabajador independiente,Maestría,Divorciado,65,2,Inquilino,Administrativo,Oficial AlbaÃ±il,9,semanal,0.8,1,12
573,35561,98980,6,Trabajo asalariado,Media superior,Divorciado,67,4,Propietario,Jubilado,enfermera,15,quincenal,0.6,1,12
747,41059,51305,6,Trabajo asalariado,Ingeniería,Casado,67,0,Propietario,Ventas por catÃ¡logo,intendente,3,catorcenal,0.2,1,12
572,41487,97051,6,Trabajo asalariado,Ingeniería,Casado,41,4,Inquilino,Ventas por catÃ¡logo,costurera,3,quincenal,0.9,0,12
677,8738,8754,6,Trabajo eventual,Educación Básica,Viudo,54,1,Propietario,Operativo,ventas,6,semanal,0.1,1,12
875,44882,64042,6,Trabajo asalariado,Licenciatura,Soltero,23,0,Propietario,Operativo,intendente,18,mensual,0.1,1,12
500,47759,6283,6,Pensionado jubilado,Preparatoria,Divorciado,45,2,Inquilino,Jubilado,farmacia,18,mensual,0.8,0,12
805,31523,160024,6,Trabajo asalariado,Licenciatura,Casado,62,3,Propietario,Operativo,Empleado,12,semanal,0.1,1,12
736,12287,158240,6,Pensionado jubilado,Media superior,Soltero,46,3,Propietario,Operativo,docente,12,semanal,0.1,1,12
636,37916,119598,6,Trabajador independiente,Primaria,Viudo,67,1,Propietario,Operativo,enfermera,15,semanal,0.5,1,12
402,44214,150298,6,Trabajo eventual,Maestría,Divorciado,66,0,Propietario,Jubilado,intendente,3,mensual,0.8,0,12
385,32424,73920,6,Trabajo asalariado,Educación Básica,Soltero,29,2,Propietario,Administrativo,aluminiero,18,mensual,0.7,0,12
435,13646,119099,6,Pensionado jubilado,Preparatoria,Divorciado,56,4,Propietario,Jubilado,labor de hogar,12,catorcenal,0.9,0,12
320,33769,83213,6,Pensionado jubilado,Bachillerato,Soltero,55,3,Inquilino,Operativo,policia,6,quincenal,0.7,0,12
351,19484,140450,6,Trabajo eventual,Licenciatura,Viudo,62,1,Propietario,Administrativo,intendente,9,mensual,0.8,0,12
582,34077,65545,6,Trabajo eventual,Licenciatura,Casado,24,3,Inquilino,Administrativo,carpintero,12,quincenal,0.9,0,12
440,34856,9135,6,Trabajo asalariado,Primaria,Casado,42,0,Inquilino,Administrativo,ventas,18,semanal,0.9,0,12
462,37117,150639,6,Trabajador independiente,Primaria,Casado,38,3,Inquilino,Operativo,director de obras pÃºblicas,6,catorcenal,0.7,0,12
674,10895,81373,6,Trabajo eventual,Primaria,Viudo,23,1,Propietario,Ventas por catÃ¡logo,intendente,18,quincenal,0.6,1,12
792,40433,22543,6,Pensionado jubilado,Primaria,Divorciado,25,4,Propietario,Jubilado,tortillera,3,mensual,0.2,1,12
300,21669,180674,6,Trabajo asalariado,Educación Básica,Casado,53,3,Inquilino,Ventas por catÃ¡logo,docente,15,catorcenal,0.8,1,12
581,11368,7839,6,Pensionado jubilado,Educación Básica,Soltero,35,1,Inquilino,Ventas por catÃ¡logo,agricultor,3,quincenal,0.5,0,12
356,46899,35651,6,Pensionado jubilado,Ingeniería,Casado,55,0,Propietario,Operativo,ventas,3,quincenal,0.9,1,12
564,16421,43211,6,Trabajo eventual,Preparatoria,Soltero,62,4,Propietario,Ventas por catÃ¡logo,Empleado,3,quincenal,0.8,0,12
412,13595,134350,6,Trabajo eventual,Ingeniería,Divorciado,26,3,Inquilino,Ventas por catÃ¡logo,Administrativo,18,catorcenal,0.8,0,12
813,31289,24675,6,Trabajador independiente,Licenciatura,Casado,54,0,Propietario,Ventas por catÃ¡logo,gerente,12,mensual,0.1,1,12
657,40201,51850,6,Pensionado jubilado,Preparatoria,Casado,57,4,Inquilino,Jubilado,Oficial AlbaÃ±il,3,mensual,0.6,1,12
451,42574,137161,6,Trabajo eventual,Media superior,Soltero,57,2,Inquilino,Ventas por catÃ¡logo,farmacia,9,semanal,0.9,0,12
677,8738,8754,6,Trabajo eventual,Educación Básica,Viudo,54,1,Propietario,Operativo,ventas,6,semanal,0.1,1,12
422,7356,156716,6,Trabajo asalariado,Media superior,Soltero,56,3,Propietario,Operativo,director de obras pÃºblicas,3,catorcenal,0.9,0,12
824,36982,71262,6,Trabajo asalariado,Maestría,Casado,64,3,Propietario,Ventas por catÃ¡logo,alfarero,15,catorcenal,0.1,1,12
373,49813,183148,6,Trabajo eventual,Educación Básica,Casado,37,3,Inquilino,Administrativo,docente,6,quincenal,0.7,0,12
353,31385,180006,6,Trabajador independiente,Preparatoria,Soltero,60,3,Propietario,Operativo,docente,3,semanal,0.7,0,12
340,38226,169044,6,Trabajador independiente,Especialidad,Divorciado,43,2,Inquilino,Operativo,Programador,3,catorcenal,0.8,1,12
574,36987,185913,6,Trabajo asalariado,Especialidad,Soltero,21,1,Propietario,Ventas por catÃ¡logo,Empleado,3,catorcenal,0.8,0,12
458,11183,184980,6,Trabajo eventual,Maestría,Casado,19,2,Inquilino,Jubilado,costurera,15,semanal,0.7,0,12
708,38893,179427,6,Pensionado jubilado,Media superior,Soltero,40,1,Propietario,Administrativo,supervisor almacenes,12,mensual,0.4,1,12
630,41378,157850,6,Trabajo eventual,Secundaria,Divorciado,53,0,Propietario,Operativo,obrero,6,catorcenal,0.9,0,12
685,13436,68530,6,Trabajo eventual,Bachillerato,Divorciado,33,3,Propietario,Administrativo,vendedor,12,catorcenal,0.6,0,12
434,6341,32605,6,Trabajador independiente,Ingeniería,Casado,35,0,Inquilino,Ventas por catÃ¡logo,preventa,9,semanal,0.9,0,12
755,34371,33803,6,Pensionado jubilado,Maestría,Divorciado,40,1,Inquilino,Jubilado,director de obras pÃºblicas,15,mensual,0.3,0,12
710,18467,10075,6,Trabajo asalariado,Bachillerato,Divorciado,26,1,Inquilino,Ventas por catÃ¡logo,carpintero,3,quincenal,0.2,1,12
494,17651,169232,6,Trabajo eventual,Licenciatura,Viudo,31,3,Propietario,Ventas por catÃ¡logo,preventa,3,quincenal,0.7,1,12
523,41487,97051,6,Trabajo asalariado,Ingeniería,Casado,41,4,Inquilino,Ventas por catÃ¡logo,costurera,3,quincenal,0.8,0,12
376,10435,128053,6,Trabajo asalariado,Educación Básica,Casado,22,4,Inquilino,Operativo,docente,9,quincenal,0.8,0,12
811,44887,68037,6,Trabajo eventual,Secundaria,Viudo,66,0,Inquilino,Administrativo,preventa,15,quincenal,0.2,1,12
542,18081,115719,6,Trabajador independiente,Preparatoria,Viudo,60,4,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,15,catorcenal,0.8,0,12
558,11368,7839,6,Pensionado jubilado,Educación Básica,Soltero,35,1,Inquilino,Ventas por catÃ¡logo,agricultor,3,quincenal,0.4,0,12
435,17803,169437,6,Pensionado jubilado,Licenciatura,Soltero,19,4,Inquilino,Administrativo,intendente,18,mensual,0.8,0,12
765,22087,5587,6,Trabajo asalariado,Media superior,Divorciado,24,1,Propietario,Jubilado,Mesera,18,mensual,0.1,1,12
546,41041,190378,6,Trabajo asalariado,Media superior,Casado,64,4,Propietario,Jubilado,carpintero,15,catorcenal,0.8,0,12
504,21335,199718,6,Pensionado jubilado,Maestría,Casado,42,0,Propietario,Jubilado,supervisor almacenes,15,semanal,0.8,0,12
468,36010,191368,6,Trabajador independiente,Bachillerato,Soltero,50,2,Inquilino,Operativo,Administrativo,18,quincenal,0.8,0,12
507,31143,30122,6,Trabajo eventual,Licenciatura,Viudo,19,0,Propietario,Administrativo,licenciada,18,mensual,0.7,0,12
746,24816,18565,6,Trabajo asalariado,Ingeniería,Viudo,43,4,Propietario,Administrativo,licenciada,12,semanal,0.1,1,12
333,45461,104239,6,Pensionado jubilado,Ingeniería,Viudo,57,4,Propietario,Jubilado,alfarero,3,mensual,0.9,0,12
498,26874,12967,6,Trabajador independiente,Licenciatura,Divorciado,26,0,Inquilino,Operativo,costurera,6,semanal,0.8,0,12
613,15177,46321,6,Pensionado jubilado,Preparatoria,Divorciado,34,2,Propietario,Operativo,obrero,12,mensual,0.4,1,12
795,41875,171892,6,Trabajo eventual,Media superior,Soltero,35,2,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,3,semanal,0.2,1,12
486,31122,64871,6,Trabajo asalariado,Ingeniería,Divorciado,47,0,Propietario,Ventas por catÃ¡logo,mecÃ¡nico,3,semanal,0.7,0,12
405,14715,157458,6,Trabajo asalariado,Especialidad,Viudo,66,4,Inquilino,Jubilado,docente,15,semanal,0.8,0,12
781,44887,68037,6,Trabajo eventual,Secundaria,Viudo,66,0,Inquilino,Administrativo,preventa,15,quincenal,0.1,1,12
334,13234,27746,6,Trabajador independiente,Preparatoria,Casado,54,4,Inquilino,Jubilado,Contadora,6,mensual,0.8,0,12
523,8249,129661,6,Trabajo asalariado,Especialidad,Viudo,51,3,Propietario,Administrativo,intendente,15,mensual,0.8,0,12
882,16023,27207,6,Trabajo asalariado,Educación Básica,Casado,46,1,Propietario,Administrativo,costurera,12,mensual,0.1,1,12
685,34781,165381,6,Pensionado jubilado,Especialidad,Casado,61,2,Inquilino,Ventas por catÃ¡logo,supervisor almacenes,18,semanal,0.6,0,12
673,12424,73926,6,Pensionado jubilado,Primaria,Casado,46,4,Propietario,Operativo,enfermera,3,semanal,0.5,0,12
700,18612,120359,6,Trabajo asalariado,Especialidad,Viudo,58,1,Propietario,Jubilado,intendente,12,quincenal,0.5,0,12
364,45996,20997,6,Trabajo eventual,Secundaria,Casado,68,3,Inquilino,Administrativo,Contadora,18,mensual,0.7,0,12
380,46899,35651,6,Pensionado jubilado,Ingeniería,Casado,55,0,Propietario,Operativo,ventas,3,quincenal,0.8,1,12
695,17323,182643,6,Trabajador independiente,Licenciatura,Soltero,32,1,Inquilino,Jubilado,Encargado de restaurant,18,catorcenal,0.4,1,12
600,25103,22087,6,Trabajador independiente,Educación Básica,Divorciado,38,0,Inquilino,Ventas por catÃ¡logo,vendedor,9,mensual,0.8,0,12
840,30658,34055,6,Trabajo asalariado,Primaria,Casado,36,1,Inquilino,Administrativo,intendente,6,mensual,0.2,1,12
578,15616,94570,6,Trabajador independiente,Preparatoria,Viudo,60,0,Propietario,Jubilado,director de obras pÃºblicas,3,catorcenal,0.8,0,12
840,21163,195590,6,Trabajo eventual,Licenciatura,Soltero,61,2,Inquilino,Ventas por catÃ¡logo,mecÃ¡nico,3,mensual,0.1,1,12
719,42129,106015,6,Trabajo asalariado,Especialidad,Viudo,34,4,Propietario,Jubilado,Programador,18,quincenal,0.1,1,12
638,39068,133775,6,Pensionado jubilado,Maestría,Divorciado,56,4,Propietario,Ventas por catÃ¡logo,labor de hogar,15,semanal,0.4,1,12
492,11012,58909,6,Trabajo eventual,Educación Básica,Divorciado,42,4,Propietario,Ventas por catÃ¡logo,enfermera,18,catorcenal,0.8,0,12
726,42650,39518,6,Trabajador independiente,Especialidad,Casado,53,1,Inquilino,Operativo,labor de hogar,15,mensual,0.6,1,12
494,5661,193786,6,Trabajo eventual,Maestría,Divorciado,21,0,Inquilino,Ventas por catÃ¡logo,mecÃ¡nico,9,catorcenal,0.7,0,12
401,26627,17109,6,Trabajo asalariado,Preparatoria,Casado,29,1,Inquilino,Jubilado,docente,9,mensual,0.8,0,12
453,11183,184980,6,Trabajo eventual,Maestría,Casado,19,2,Inquilino,Jubilado,costurera,15,semanal,0.9,0,12
400,16653,101044,6,Pensionado jubilado,Licenciatura,Casado,38,2,Propietario,Operativo,labor de hogar,12,quincenal,0.8,0,12
755,32376,161299,6,Trabajo asalariado,Bachillerato,Viudo,50,4,Inquilino,Administrativo,director de obras pÃºblicas,3,catorcenal,0.3,1,12
437,17803,169437,6,Pensionado jubilado,Licenciatura,Soltero,19,4,Inquilino,Administrativo,intendente,18,mensual,0.8,0,12
324,40923,166645,6,Pensionado jubilado,Ingeniería,Soltero,38,0,Propietario,Ventas por catÃ¡logo,Oficial AlbaÃ±il,3,mensual,0.8,0,12
461,25587,179180,6,Trabajo asalariado,Licenciatura,Casado,66,3,Inquilino,Jubilado,Encargado de restaurant,6,mensual,0.8,0,12
670,40201,51850,6,Pensionado jubilado,Preparatoria,Casado,57,4,Inquilino,Jubilado,Oficial AlbaÃ±il,3,mensual,0.5,0,12
351,13325,29995,6,Trabajador independiente,Maestría,Soltero,59,0,Propietario,Jubilado,director de obras pÃºblicas,3,semanal,0.7,0,12
300,11638,16205,6,Trabajador independiente,Educación Básica,Viudo,29,3,Propietario,Operativo,Empleado,9,semanal,0.8,0,12
595,47240,156426,6,Trabajador independiente,Maestría,Soltero,42,2,Propietario,Jubilado,Empleado,18,quincenal,0.5,1,12
356,36966,199018,6,Trabajo eventual,Ingeniería,Divorciado,28,0,Propietario,Jubilado,obrero,15,catorcenal,0.8,0,12
446,25049,127788,6,Trabajo eventual,Bachillerato,Divorciado,51,4,Inquilino,Administrativo,labor de hogar,12,quincenal,0.7,0,12
704,18760,23133,6,Trabajo asalariado,Primaria,Viudo,45,4,Propietario,Administrativo,vendedor,6,semanal,0.3,0,12
559,16046,60099,6,Pensionado jubilado,Educación Básica,Divorciado,51,3,Inquilino,Administrativo,docente,6,semanal,0.8,0,12
346,29089,31819,6,Trabajador independiente,Especialidad,Divorciado,43,2,Inquilino,Jubilado,Oficial AlbaÃ±il,18,quincenal,0.8,0,12
349,38297,70633,6,Trabajo eventual,Bachillerato,Viudo,37,1,Propietario,Administrativo,Atencion al cliente,9,quincenal,0.7,0,12
300,19899,178672,6,Trabajo eventual,Bachillerato,Casado,40,4,Propietario,Jubilado,costurera,6,mensual,0.9,0,12
676,12424,73926,6,Pensionado jubilado,Primaria,Casado,46,4,Propietario,Operativo,enfermera,3,semanal,0.6,1,12
517,26510,118175,6,Trabajo asalariado,Secundaria,Divorciado,43,2,Propietario,Operativo,tortillera,12,quincenal,0.8,0,12
450,23792,197512,6,Trabajo eventual,Bachillerato,Casado,23,2,Propietario,Administrativo,Administrativo,15,mensual,0.8,0,12
375,12446,141535,6,Trabajo eventual,Ingeniería,Casado,22,2,Propietario,Ventas por catÃ¡logo,Administrativo,9,mensual,0.8,0,12
746,42208,145659,6,Trabajo eventual,Educación Básica,Casado,49,1,Propietario,Administrativo,policia,9,catorcenal,0.1,1,12
418,5956,96006,6,Trabajador independiente,Educación Básica,Divorciado,28,1,Inquilino,Jubilado,Encargado de restaurant,12,mensual,0.7,0,12
560,16130,130149,6,Trabajador independiente,Educación Básica,Casado,41,2,Propietario,Administrativo,supervisor almacenes,3,semanal,0.9,0,12
300,33087,114079,6,Trabajo eventual,Especialidad,Viudo,33,3,Inquilino,Operativo,Contadora,9,catorcenal,0.8,0,12
538,7472,168399,6,Trabajador independiente,Especialidad,Soltero,62,3,Propietario,Administrativo,Administrativo,18,semanal,0.8,0,12
397,24201,78869,6,Trabajo eventual,Educación Básica,Viudo,49,1,Propietario,Operativo,alfarero,18,quincenal,0.9,0,12
489,34426,19357,6,Pensionado jubilado,Bachillerato,Soltero,61,0,Propietario,Jubilado,costurera,18,semanal,0.8,0,12
803,30658,34055,6,Trabajo asalariado,Primaria,Casado,36,1,Inquilino,Administrativo,intendente,6,mensual,0.1,1,12
425,44974,68936,6,Trabajo eventual,Licenciatura,Casado,33,2,Propietario,Administrativo,farmacia,15,mensual,0.8,0,12
376,31200,194139,6,Trabajo asalariado,Media superior,Soltero,40,4,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,18,catorcenal,0.9,0,12
340,45042,51857,6,Pensionado jubilado,Preparatoria,Viudo,44,2,Inquilino,Ventas por catÃ¡logo,farmacia,3,semanal,0.7,0,12
